time,velocity,informationId,partVelocity,week
0,6.26426301097,14804;14806;49399;76410;87583,6.80529300567;5.15390121689;8.28062104658;3.77556371264;7.30593607306,0
1,7.70652921596,6894;14811;27831;65817;76416;76421,3.86473429952;2.42098184264;8.29971181556;0.883489784649;17.843866171;12.9263913824,0
2,5.77927824894,21921;65818;65820,4.14627123524;6.87022900763;6.32133450395,0
3,7.59255372951,33153;41438;55013;76429,12.0704107293;6.51289009498;6.31578947368;5.47112462006,0
4,7.33625847863,49413;55018;76432;87595,6.313020605;9.86301369863;6.55439235321;6.61460725769,0
5,5.26729689958,14823;49416;65824,9.10240202276;3.52768250857;3.1718061674,0
6,20.6454371522,6919;41439;76435,5.40540540541;15.737704918;40.7932011331,0
7,8.35146252492,14828;14832;76437;87598,20.8695652174;4.02909904868;6.3829787234;2.12420711019,0
8,14.5190191736,27841;27843;49423;65830,16.4383561644;9.33852140078;10.0769769069;22.2222222222,0
9,4.72548750356,33164;76440,8.29971181556;1.15126319156,0
10,5.84344788981,6937;14842;49427,5.42781756502;0.728118521515;11.3744075829,0
12,11.8032461035,6939;55039,2.46111775765;21.1453744493,0
13,7.97619832097,6941;21942;27850;33169;37285;49440;87623,10.843373494;11.9008264463;7.53138075314;5.74620909816;4.25155004429;8.07174887892;7.48829953198,0
14,11.9002713179,21949;27851;55043;87625,17.7777777778;4.37291223808;19.1235059761;6.32688927944,0
15,6.34394351341,6955;14854;41449;76457,3.68569234707;8.20980615735;3.9312039312;9.54907161804,0
16,15.9227564843,6962;27861;49458,7.38461538462;5.85127996749;34.5323741007,0
17,8.87319291574,6967;6969;14863;27868;27876;41452;49467;55050;55051;55052;55053;55058;65878;65883;65884;87651;87652,5.76692030437;8.9552238806;9.27835051546;5.83704904743;4.49578520137;9.46123521682;5.33530937384;3.30958400368;17.4545454545;5.81348405329;18.2278481013;4.61095100865;3.48668280872;2.87712287712;35.8208955224;3.57675111773;6.53654108034,0
18,8.30288873288,6979;14872;14876;21974;27881;49471;49472;55063;55068;76476;87655,3.84820951363;8.50059031877;16.2162162162;11.9008264463;3.96148555708;6.50112866817;10.6194690265;3.54505169867;10.9422492401;3.58923230309;11.7073170732,0
